SPID,GeoID,PID,SaleDate,Amount,Customers,Boxes
SP09,G4,P02,02-03-2021 00:00,5131,241,198
SP01,G4,P09,11-01-2021 00:00,6664,15,833
SP09,G4,P15,18-11-2021 00:00,12187,77,488
SP04,G4,P20,21-01-2021 00:00,763,54,51
SP20,G4,P08,29-03-2022 00:00,9233,193,711
SP05,G4,P06,27-08-2021 00:00,1869,124,110
SP24,G4,P13,14-04-2021 00:00,13034,174,621
SP04,G4,P22,14-01-2022 00:00,1449,324,58
SP25,G4,P03,02-12-2021 00:00,3794,119,292
SP22,G4,P17,14-01-2021 00:00,9737,366,812
SP11,G4,P03,23-04-2021 00:00,4760,144,340
SP20,G4,P10,10-03-2021 00:00,1589,419,94
SP18,G4,P16,25-02-2022 00:00,13720,51,1525
SP13,G4,P06,22-02-2021 00:00,4004,29,236
SP07,G4,P13,21-01-2022 00:00,7462,140,356
SP23,G4,P20,08-02-2021 00:00,5922,54,329
SP02,G4,P01,06-12-2021 00:00,4732,8,526
SP10,G4,P10,06-05-2021 00:00,5495,10,290
SP20,G4,P11,30-11-2021 00:00,6531,327,327
SP18,G4,P22,16-03-2021 00:00,5544,243,222
SP17,G4,P13,06-01-2021 00:00,8862,52,422
SP17,G4,P03,18-01-2022 00:00,4606,194,355
SP10,G4,P12,12-01-2021 00:00,7553,81,344
SP19,G4,P08,01-01-2021 00:00,294,123,27
SP21,G4,P22,25-02-2021 00:00,3185,300,128
SP10,G4,P20,22-06-2021 00:00,1127,114,67
SP05,G4,P19,21-01-2021 00:00,7294,3,318
SP13,G4,P19,02-12-2021 00:00,6314,60,275
SP18,G4,P09,22-09-2021 00:00,5915,12,592
SP18,G4,P10,06-01-2022 00:00,7343,33,408
SP03,G4,P01,20-05-2021 00:00,4382,89,439
SP09,G4,P01,02-06-2021 00:00,5180,109,471
SP14,G4,P12,23-09-2021 00:00,2401,364,101
SP24,G4,P19,29-04-2021 00:00,10381,85,472
SP01,G4,P08,04-05-2021 00:00,469,201,37
SP17,G4,P07,15-02-2021 00:00,490,100,21
SP16,G4,P09,18-06-2021 00:00,602,110,67
SP14,G4,P18,16-02-2022 00:00,3234,212,324
SP16,G4,P03,07-04-2021 00:00,6391,127,581
SP06,G4,P17,28-01-2021 00:00,3199,166,291
SP14,G4,P16,04-03-2021 00:00,10899,446,1363
SP23,G4,P11,15-10-2021 00:00,2884,436,152
SP17,G4,P10,25-01-2021 00:00,9786,4,490
SP05,G4,P12,11-02-2022 00:00,9583,160,400
SP02,G4,P20,12-01-2021 00:00,5964,187,373
SP24,G4,P05,08-03-2022 00:00,4879,253,272
SP21,G4,P18,01-02-2022 00:00,3248,95,464
SP25,G4,P05,11-03-2022 00:00,16100,97,895
SP06,G4,P15,27-05-2021 00:00,8428,213,338
SP21,G4,P21,28-03-2022 00:00,5957,268,398
SP09,G4,P05,04-02-2022 00:00,12558,7,661
SP13,G4,P01,05-03-2021 00:00,8239,25,824
SP25,G4,P11,08-10-2021 00:00,3360,160,160
SP21,G4,P08,03-09-2021 00:00,5950,202,458
SP11,G4,P07,07-07-2021 00:00,5124,57,233
SP06,G4,P06,16-06-2021 00:00,420,57,27
SP09,G4,P19,04-01-2022 00:00,6951,234,331
SP01,G4,P12,14-01-2021 00:00,15218,145,662
SP24,G4,P18,01-03-2021 00:00,7469,448,934
SP04,G4,P12,30-04-2021 00:00,658,253,29
SP24,G4,P08,28-04-2021 00:00,11074,224,923
SP10,G4,P05,04-11-2021 00:00,8407,55,526
SP15,G4,P15,02-11-2021 00:00,7084,44,273
SP14,G4,P01,08-07-2021 00:00,8169,83,681
SP06,G4,P01,14-10-2021 00:00,406,105,46
SP09,G4,P09,28-04-2021 00:00,2009,161,224
SP09,G4,P17,20-04-2021 00:00,10080,57,917
SP13,G4,P02,06-04-2021 00:00,2212,89,93
SP02,G4,P06,06-05-2021 00:00,6720,57,480
SP01,G4,P04,08-06-2021 00:00,12061,284,805
SP15,G4,P17,08-10-2021 00:00,9009,209,819
SP16,G4,P15,14-10-2021 00:00,2100,97,84
SP24,G4,P09,20-12-2021 00:00,623,223,70
SP09,G4,P04,28-03-2022 00:00,17556,98,1171
SP08,G4,P11,04-02-2021 00:00,5285,488,279
SP14,G4,P11,10-05-2021 00:00,1694,109,85
SP15,G4,P13,13-04-2021 00:00,12831,193,676
SP16,G4,P21,19-02-2021 00:00,9646,101,603
SP21,G4,P09,01-04-2021 00:00,3577,230,326
SP18,G4,P03,21-12-2021 00:00,2450,192,175
SP04,G4,P05,14-01-2022 00:00,12887,164,679
SP06,G4,P21,09-09-2021 00:00,13734,173,1057
SP12,G4,P05,23-04-2021 00:00,1351,188,76
SP21,G4,P15,02-12-2021 00:00,7371,93,295
SP10,G4,P02,03-09-2021 00:00,2513,113,101
SP17,G4,P01,17-03-2021 00:00,1673,110,140
SP15,G4,P16,22-09-2021 00:00,1575,83,263
SP18,G4,P13,01-02-2021 00:00,6671,352,334
SP02,G4,P14,13-09-2021 00:00,11123,172,1236
SP16,G4,P11,01-01-2021 00:00,3045,25,153
SP25,G4,P04,27-05-2021 00:00,7259,420,427
SP13,G4,P11,15-09-2021 00:00,8036,113,383
SP05,G4,P13,04-10-2021 00:00,5621,23,296
SP08,G4,P12,27-08-2021 00:00,13244,129,576
SP16,G4,P05,11-02-2021 00:00,1064,242,60
SP13,G4,P18,25-05-2021 00:00,3689,106,527
SP19,G4,P03,27-09-2021 00:00,6671,636,514
SP02,G4,P13,19-08-2021 00:00,336,7,16
SP22,G4,P14,12-08-2021 00:00,5362,559,537
SP22,G4,P01,16-04-2021 00:00,4788,110,479
SP05,G4,P17,22-11-2021 00:00,6216,180,518
SP09,G4,P08,14-09-2021 00:00,728,442,67
SP16,G4,P16,08-07-2021 00:00,8365,208,1395
SP13,G4,P15,02-11-2021 00:00,6762,208,261
SP07,G4,P01,23-04-2021 00:00,11655,136,1060
SP02,G4,P03,31-08-2021 00:00,4844,22,346
SP05,G4,P18,28-10-2021 00:00,2191,47,244
SP07,G4,P02,20-01-2022 00:00,4851,80,203
SP06,G4,P07,04-02-2021 00:00,2317,18,106
SP08,G4,P09,19-02-2021 00:00,12194,15,1109
SP06,G4,P11,01-06-2021 00:00,4508,113,215
SP09,G4,P11,28-01-2021 00:00,4466,194,236
SP12,G4,P08,03-02-2022 00:00,5523,24,425
SP04,G4,P09,10-02-2022 00:00,11459,178,1433
SP14,G4,P05,10-02-2021 00:00,7777,54,410
SP07,G4,P17,26-01-2022 00:00,4634,376,422
SP18,G4,P20,14-07-2021 00:00,7637,99,510
SP04,G4,P10,26-04-2021 00:00,12376,31,688
SP12,G4,P10,19-07-2021 00:00,16695,445,983
SP08,G4,P16,09-06-2021 00:00,10920,224,1820
SP02,G4,P16,05-03-2021 00:00,5327,252,666
SP17,G4,P22,22-03-2022 00:00,5355,63,215
SP23,G4,P17,16-06-2021 00:00,1043,495,81
SP04,G4,P01,14-12-2021 00:00,2842,254,259
SP02,G4,P12,13-01-2021 00:00,9478,108,380
SP20,G4,P15,08-02-2021 00:00,1729,44,65
SP23,G4,P18,11-08-2021 00:00,13783,225,1723
SP17,G4,P09,11-03-2021 00:00,4270,95,427
SP25,G4,P02,02-02-2021 00:00,427,21,16
SP19,G4,P22,25-05-2021 00:00,2422,189,101
SP11,G4,P17,15-03-2021 00:00,12012,322,1092
SP04,G4,P08,23-04-2021 00:00,5656,35,472
SP20,G4,P13,26-08-2021 00:00,11319,32,566
SP10,G4,P03,17-05-2021 00:00,4970,241,383
SP21,G4,P10,31-12-2021 00:00,5978,190,333
SP15,G4,P09,14-02-2022 00:00,5376,88,672
SP01,G4,P05,22-09-2021 00:00,6076,385,380
SP03,G4,P20,10-09-2021 00:00,1043,250,58
SP24,G4,P12,09-06-2021 00:00,9352,154,390
SP20,G4,P05,30-09-2021 00:00,1414,199,84
SP11,G4,P15,07-02-2022 00:00,6706,59,269
SP08,G4,P07,09-06-2021 00:00,13706,51,623
SP18,G4,P01,26-11-2021 00:00,4018,38,335
SP23,G4,P03,12-02-2021 00:00,27146,329,1939
SP16,G4,P01,04-11-2021 00:00,4564,213,381
SP01,G4,P02,05-03-2021 00:00,3696,61,143
SP15,G4,P06,02-02-2021 00:00,931,70,67
SP08,G4,P19,02-11-2021 00:00,6790,200,283
SP14,G4,P09,18-11-2021 00:00,3017,103,302
SP25,G4,P18,21-12-2021 00:00,9443,3,945
SP23,G4,P14,25-11-2021 00:00,2002,125,223
SP17,G4,P06,30-07-2021 00:00,6671,33,393
SP21,G4,P01,31-03-2021 00:00,8456,178,705
SP04,G4,P14,17-06-2021 00:00,8085,26,809
SP23,G4,P05,16-03-2021 00:00,2177,170,121
SP13,G4,P09,25-03-2022 00:00,1141,71,104
SP16,G4,P22,27-09-2021 00:00,1953,70,89
SP22,G4,P11,08-02-2021 00:00,18571,539,845
SP07,G4,P22,15-03-2021 00:00,4249,97,170
SP07,G4,P03,24-06-2021 00:00,2674,129,191
SP10,G4,P16,22-02-2021 00:00,15351,116,2559
SP12,G4,P17,24-03-2022 00:00,5558,45,428
SP07,G4,P21,29-12-2021 00:00,3234,206,249
SP13,G4,P20,25-08-2021 00:00,5068,262,338
SP24,G4,P14,01-02-2021 00:00,7210,192,721
SP19,G4,P18,18-10-2021 00:00,1960,23,245
SP25,G4,P16,26-05-2021 00:00,6377,389,709
SP24,G4,P22,03-06-2021 00:00,4802,191,209
SP01,G4,P22,13-07-2021 00:00,9240,72,420
SP22,G4,P16,01-03-2021 00:00,1589,292,199
SP01,G4,P15,23-02-2021 00:00,6818,268,273
SP11,G4,P10,04-06-2021 00:00,12047,202,603
SP06,G4,P02,02-09-2021 00:00,7217,114,301
SP08,G4,P21,17-11-2021 00:00,8736,42,624
SP25,G4,P13,07-03-2022 00:00,8449,259,423
SP19,G4,P17,19-11-2021 00:00,4802,259,370
SP10,G4,P13,16-11-2021 00:00,3136,128,166
SP12,G4,P11,24-01-2022 00:00,630,112,34
SP24,G4,P20,30-12-2021 00:00,1995,62,118
SP11,G4,P21,05-07-2021 00:00,3206,198,229
SP18,G4,P11,07-02-2022 00:00,1463,486,77
SP11,G4,P09,21-09-2021 00:00,3689,269,462
SP18,G4,P15,08-11-2021 00:00,12600,230,504
SP16,G4,P19,10-03-2022 00:00,3353,193,140
SP03,G4,P13,24-06-2021 00:00,1225,119,62
SP08,G4,P08,15-10-2021 00:00,5285,13,378
SP14,G4,P02,05-03-2021 00:00,6587,67,244
SP24,G4,P02,28-01-2021 00:00,2814,44,109
SP01,G4,P14,10-02-2022 00:00,4753,115,595
SP19,G4,P07,12-10-2021 00:00,11578,359,527
SP10,G4,P14,24-02-2022 00:00,5453,56,546
SP22,G4,P03,30-11-2021 00:00,4109,40,374
SP13,G4,P14,14-09-2021 00:00,2835,175,355
SP21,G4,P13,12-08-2021 00:00,4858,327,232
SP08,G4,P18,11-02-2022 00:00,1806,67,181
SP21,G4,P02,24-12-2021 00:00,770,105,33
SP15,G4,P21,14-02-2022 00:00,2730,186,182
SP13,G4,P22,01-10-2021 00:00,5747,250,240
SP22,G4,P20,12-01-2022 00:00,1694,242,113
SP12,G4,P01,04-11-2021 00:00,7077,356,644
SP14,G4,P21,07-02-2022 00:00,4641,18,357
SP14,G4,P17,06-09-2021 00:00,1141,98,115
SP22,G4,P09,19-10-2021 00:00,7581,302,690
SP12,G4,P21,24-12-2021 00:00,5432,119,363
SP21,G4,P03,26-03-2021 00:00,2317,14,166
SP24,G4,P17,18-10-2021 00:00,1400,237,117
SP13,G4,P04,12-05-2021 00:00,546,31,35
SP17,G4,P20,21-05-2021 00:00,9303,93,548
SP09,G4,P10,14-06-2021 00:00,7777,100,433
SP25,G4,P12,30-11-2021 00:00,5880,128,236
SP13,G4,P12,15-07-2021 00:00,1631,149,75
SP02,G4,P15,07-12-2021 00:00,2177,188,91
SP02,G4,P21,07-02-2022 00:00,4725,145,338
SP19,G4,P16,05-05-2021 00:00,1785,101,199
SP06,G4,P10,16-03-2022 00:00,1855,34,110
SP05,G4,P16,18-02-2021 00:00,7266,328,808
SP01,G4,P17,24-01-2022 00:00,10479,156,953
SP10,G4,P22,04-10-2021 00:00,7217,153,314
SP18,G4,P02,10-11-2021 00:00,7924,21,331
SP07,G4,P09,08-03-2022 00:00,3045,133,381
SP21,G4,P14,27-09-2021 00:00,10150,194,1450
SP21,G4,P16,15-11-2021 00:00,4725,113,591
SP08,G4,P15,15-06-2021 00:00,5810,72,224
SP22,G4,P04,01-12-2021 00:00,5201,241,326
SP10,G4,P15,13-01-2021 00:00,5278,158,203
SP10,G4,P08,16-11-2021 00:00,6153,60,474
SP03,G4,P03,06-09-2021 00:00,812,152,68
SP12,G4,P19,03-12-2021 00:00,224,37,11
SP24,G4,P06,19-08-2021 00:00,3556,105,254
SP22,G4,P08,23-03-2021 00:00,5383,300,449
SP22,G4,P07,27-01-2022 00:00,2408,201,101
SP17,G4,P17,18-11-2021 00:00,1162,95,117
SP14,G4,P13,18-10-2021 00:00,6244,107,284
SP12,G4,P07,11-01-2022 00:00,378,53,18
SP03,G4,P17,29-03-2022 00:00,8085,229,622
SP23,G4,P21,18-01-2022 00:00,7000,98,438
SP03,G4,P06,19-04-2021 00:00,7875,602,464
SP06,G4,P09,04-02-2021 00:00,8393,154,1050
SP12,G4,P03,01-11-2021 00:00,4473,375,345
SP19,G4,P04,01-07-2021 00:00,1029,159,65
SP09,G4,P14,11-05-2021 00:00,6727,22,841
SP07,G4,P16,21-01-2021 00:00,19523,57,3254
SP03,G4,P11,27-10-2021 00:00,10521,158,554
SP06,G4,P19,31-12-2021 00:00,4746,18,198
SP25,G4,P15,10-05-2021 00:00,1785,132,75
SP13,G4,P17,23-06-2021 00:00,3472,12,290
SP12,G4,P20,14-01-2022 00:00,9373,297,586
SP23,G4,P06,28-07-2021 00:00,9975,49,713
SP01,G4,P06,29-01-2021 00:00,13146,3,822
SP07,G4,P06,25-03-2021 00:00,4445,11,278
SP14,G4,P08,18-11-2021 00:00,1428,250,102
SP03,G4,P07,04-08-2021 00:00,693,175,32
SP19,G4,P06,09-07-2021 00:00,1078,289,77
SP20,G4,P02,04-10-2021 00:00,1190,300,48
SP03,G4,P10,13-01-2022 00:00,6181,338,310
SP06,G4,P22,16-09-2021 00:00,6566,128,299
SP09,G4,P21,27-04-2021 00:00,1666,82,105
SP15,G4,P01,30-12-2021 00:00,889,227,81
SP21,G4,P19,02-08-2021 00:00,1715,140,82
SP08,G4,P05,07-05-2021 00:00,1694,54,106
SP06,G4,P14,17-03-2021 00:00,11186,216,1243
SP16,G4,P10,12-01-2021 00:00,8806,432,518
SP14,G4,P06,09-09-2021 00:00,3353,119,240
SP14,G4,P15,16-06-2021 00:00,4277,237,179
SP02,G4,P17,21-10-2021 00:00,14203,169,1292
SP23,G4,P02,28-03-2022 00:00,3507,134,147
SP21,G4,P05,16-02-2021 00:00,3486,28,206
SP02,G4,P09,15-02-2021 00:00,5040,60,504
SP01,G4,P20,27-10-2021 00:00,9639,40,643
SP11,G4,P06,21-01-2021 00:00,10479,174,655
SP19,G4,P13,31-05-2021 00:00,5075,80,231
SP23,G4,P19,23-03-2022 00:00,6405,132,267
SP18,G4,P08,27-04-2021 00:00,4725,134,338
SP21,G4,P20,07-04-2021 00:00,6531,184,385
SP12,G4,P09,06-05-2021 00:00,7637,178,849
SP17,G4,P05,29-03-2022 00:00,6419,126,402
SP10,G4,P07,02-02-2021 00:00,7147,185,298
SP21,G4,P04,07-01-2022 00:00,777,85,46
SP12,G4,P12,12-01-2022 00:00,6321,76,301
SP18,G4,P14,24-03-2022 00:00,3577,233,150
SP06,G4,P03,07-02-2022 00:00,2898,162,132
SP11,G4,P19,31-01-2022 00:00,12978,66,999
SP23,G4,P22,07-03-2022 00:00,4466,39,559
SP10,G4,P17,01-03-2022 00:00,476,29,34
SP10,G4,P01,13-01-2022 00:00,6622,151,390
SP13,G4,P08,09-03-2022 00:00,483,231,38
SP10,G4,P11,28-02-2022 00:00,5271,390,264
SP16,G4,P08,10-01-2022 00:00,5691,364,475
SP07,G4,P18,22-03-2022 00:00,9317,134,666
SP17,G4,P19,24-03-2022 00:00,6125,34,557
SP08,G4,P22,24-03-2022 00:00,4137,50,690
SP07,G4,P07,19-01-2022 00:00,4452,439,343
SP03,G4,P02,06-01-2022 00:00,2093,66,210
SP15,G4,P02,25-01-2022 00:00,2226,23,186
SP03,G4,P21,03-02-2022 00:00,567,135,95
SP25,G4,P10,01-03-2022 00:00,4067,125,185
SP04,G4,P18,03-02-2022 00:00,1813,381,121
SP03,G4,P18,08-02-2022 00:00,1568,70,105
SP20,G4,P22,15-02-2022 00:00,2534,124,317
SP16,G4,P06,10-03-2022 00:00,791,232,113
SP04,G4,P16,28-02-2022 00:00,6818,69,974
SP18,G4,P17,26-01-2022 00:00,5383,123,385
SP04,G4,P21,10-03-2022 00:00,13734,386,2289
SP13,G4,P16,21-03-2022 00:00,3801,63,634
SP15,G4,P10,28-01-2022 00:00,9268,426,422
SP05,G4,P05,27-01-2022 00:00,2443,194,223
SP04,G4,P06,13-01-2022 00:00,35,163,7
SP16,G4,P13,07-03-2022 00:00,11844,42,1316
SP09,G4,P18,24-02-2022 00:00,9527,106,636
SP03,G4,P08,24-02-2022 00:00,3507,180,270
SP04,G4,P17,30-03-2022 00:00,7063,19,589
SP07,G4,P19,24-02-2022 00:00,210,426,18
SP08,G4,P03,01-02-2022 00:00,12145,59,529
SP25,G4,P08,07-02-2022 00:00,91,84,7
SP02,G4,P07,28-02-2022 00:00,13055,261,1088
SP24,G4,P07,20-01-2022 00:00,3787,111,292
SP07,G4,P10,28-02-2022 00:00,4144,200,208
SP13,G4,P10,25-02-2022 00:00,22155,185,1055
SP20,G4,P03,23-02-2022 00:00,6034,207,288
SP22,G4,P18,25-01-2022 00:00,8106,389,624
SP18,G4,P12,02-02-2022 00:00,91,133,5
SP22,G4,P05,19-01-2022 00:00,665,242,61
SP12,G4,P16,22-03-2022 00:00,3178,146,454
SP24,G4,P04,07-01-2022 00:00,18543,33,976
SP19,G4,P15,12-01-2022 00:00,1960,24,82
SP11,G4,P11,18-03-2022 00:00,13741,134,688
SP22,G4,P10,31-01-2022 00:00,1099,284,53
SP25,G4,P19,04-02-2022 00:00,4081,174,371
SP17,G4,P15,17-03-2022 00:00,3710,109,162
SP13,G4,P05,28-02-2022 00:00,441,123,41
SP05,G4,P07,02-02-2022 00:00,3255,126,272
SP11,G4,P05,04-01-2022 00:00,6720,350,672
SP19,G4,P10,21-01-2022 00:00,3136,127,150
SP15,G4,P14,01-02-2022 00:00,721,173,29
SP10,G4,P18,28-02-2022 00:00,11620,364,830
SP07,G4,P08,30-03-2022 00:00,1169,88,98
SP20,G4,P01,04-03-2022 00:00,8820,200,552
SP11,G4,P18,04-03-2022 00:00,8946,65,597
SP01,G4,P13,05-01-2022 00:00,2653,276,379
SP08,G4,P01,11-02-2022 00:00,910,19,57
SP25,G4,P07,07-01-2022 00:00,13139,127,939
SP23,G4,P16,15-03-2022 00:00,8484,91,1414
SP02,G4,P10,14-03-2022 00:00,9436,81,472
SP03,G4,P19,29-03-2022 00:00,2457,173,224
SP24,G4,P01,26-01-2022 00:00,4354,134,257
SP12,G4,P04,17-03-2022 00:00,12257,64,721
SP23,G4,P07,21-02-2022 00:00,10920,191,780
SP03,G4,P15,03-02-2022 00:00,15435,380,702
SP25,G4,P17,22-02-2022 00:00,4137,237,319
SP06,G4,P04,22-02-2022 00:00,9667,48,569
SP19,G4,P19,28-01-2022 00:00,11228,107,864
SP10,G4,P06,26-01-2022 00:00,9541,172,1909
SP23,G4,P09,07-01-2022 00:00,16513,192,751
SP07,G4,P20,26-01-2022 00:00,7826,126,392
SP14,G4,P14,25-03-2022 00:00,2177,210,91
SP06,G4,P18,02-03-2022 00:00,3773,58,270
SP19,G4,P11,11-02-2022 00:00,12516,185,626
SP05,G4,P03,28-02-2022 00:00,2961,400,141
SP04,G4,P11,28-03-2022 00:00,20146,75,960
SP16,G4,P07,18-03-2022 00:00,10234,185,788
SP09,G4,P12,15-03-2022 00:00,6468,185,308
SP03,G4,P14,24-03-2022 00:00,1239,127,54
SP12,G4,P14,03-01-2022 00:00,1883,248,76
SP09,G4,P20,15-03-2022 00:00,23184,123,1221
SP21,G4,P17,02-02-2022 00:00,5054,158,389
SP05,G4,P11,14-02-2022 00:00,2247,10,107
SP03,G4,P05,20-01-2022 00:00,2387,172,199
SP25,G4,P06,24-03-2022 00:00,476,44,80
SP15,G4,P19,24-03-2022 00:00,10745,56,896
SP11,G4,P20,05-01-2022 00:00,2737,75,137
SP20,G4,P19,11-03-2022 00:00,6097,25,555
SP01,G4,P11,22-03-2022 00:00,6503,144,326
SP20,G6,P04,01-01-2021 00:00,1057,295,71
SP25,G6,P05,01-01-2021 00:00,14273,335,752
SP15,G6,P21,04-01-2021 00:00,1988,179,95
SP12,G6,P09,04-01-2021 00:00,147,9,11
SP20,G6,P12,04-01-2021 00:00,2401,407,134
SP06,G6,P17,04-01-2021 00:00,5390,61,216
SP18,G6,P03,05-01-2021 00:00,1176,152,66
SP18,G6,P12,05-01-2021 00:00,7063,250,643
SP11,G6,P11,05-01-2021 00:00,6622,57,276
SP13,G6,P22,06-01-2021 00:00,7182,29,378
SP20,G6,P19,06-01-2021 00:00,637,79,91
SP03,G6,P01,06-01-2021 00:00,2709,27,101
SP15,G6,P17,07-01-2021 00:00,3073,137,129
SP08,G6,P04,08-01-2021 00:00,357,185,17
SP15,G6,P08,11-01-2021 00:00,5124,33,285
SP11,G6,P01,12-01-2021 00:00,189,123,8
SP13,G6,P03,13-01-2021 00:00,5418,287,247
SP08,G6,P07,13-01-2021 00:00,728,234,32
SP12,G6,P01,14-01-2021 00:00,6881,10,222
SP08,G6,P10,14-01-2021 00:00,1127,97,54
SP05,G6,P20,14-01-2021 00:00,15785,209,1128
SP17,G6,P12,14-01-2021 00:00,5306,333,483
SP03,G6,P14,18-01-2021 00:00,6594,114,413
SP11,G6,P10,18-01-2021 00:00,9436,102,337
SP08,G6,P06,19-01-2021 00:00,161,95,10
SP07,G6,P10,19-01-2021 00:00,8218,205,294
SP11,G6,P05,19-01-2021 00:00,4641,301,357
SP10,G6,P02,20-01-2021 00:00,784,247,49
SP10,G6,P19,20-01-2021 00:00,7007,38,584
SP09,G6,P11,21-01-2021 00:00,3087,14,124
SP03,G6,P02,21-01-2021 00:00,5299,86,332
SP10,G6,P16,21-01-2021 00:00,6293,158,234
SP08,G6,P15,21-01-2021 00:00,5299,203,442
SP20,G6,P16,22-01-2021 00:00,8022,167,268
SP17,G6,P03,22-01-2021 00:00,1771,151,111
SP13,G6,P04,22-01-2021 00:00,3416,458,228
SP17,G6,P13,22-01-2021 00:00,15197,11,634
SP02,G6,P09,22-01-2021 00:00,13335,227,1667
SP25,G6,P08,22-01-2021 00:00,4606,256,192
SP11,G6,P14,22-01-2021 00:00,1491,193,136
SP12,G6,P04,25-01-2021 00:00,10122,206,533
SP16,G6,P09,25-01-2021 00:00,6958,337,580
SP16,G6,P04,25-01-2021 00:00,3507,48,195
SP18,G6,P14,26-01-2021 00:00,1869,242,208
SP23,G6,P09,26-01-2021 00:00,9296,1,716
SP04,G6,P09,26-01-2021 00:00,1512,61,117
SP15,G6,P12,27-01-2021 00:00,11816,160,844
SP21,G6,P04,27-01-2021 00:00,14056,148,781
SP23,G6,P13,27-01-2021 00:00,8722,35,460
SP08,G6,P16,27-01-2021 00:00,6370,35,206
SP03,G6,P13,27-01-2021 00:00,4074,208,240
SP17,G6,P15,27-01-2021 00:00,2968,216,212
SP11,G6,P19,28-01-2021 00:00,6328,119,791
SP17,G6,P14,28-01-2021 00:00,4550,214,455
SP24,G6,P07,29-01-2021 00:00,7777,345,260
SP06,G6,P21,29-01-2021 00:00,3640,403,243
SP07,G6,P17,29-01-2021 00:00,4900,239,182
SP02,G6,P05,29-01-2021 00:00,3514,143,235
SP15,G6,P10,01-02-2021 00:00,11844,211,439
SP09,G6,P19,01-02-2021 00:00,3150,11,210
SP08,G6,P12,01-02-2021 00:00,14063,140,1407
SP07,G6,P19,01-02-2021 00:00,4578,256,306
SP09,G6,P20,02-02-2021 00:00,3087,135,155
SP06,G6,P20,02-02-2021 00:00,2352,178,168
SP23,G6,P22,03-02-2021 00:00,9009,129,501
SP19,G6,P19,03-02-2021 00:00,3360,48,240
SP25,G6,P18,04-02-2021 00:00,182,36,7
SP18,G6,P13,04-02-2021 00:00,9863,21,520
SP09,G6,P12,04-02-2021 00:00,3493,140,350
SP22,G6,P13,04-02-2021 00:00,7084,6,308
SP05,G6,P09,04-02-2021 00:00,4809,70,344
SP19,G6,P15,04-02-2021 00:00,3017,103,189
SP24,G6,P01,04-02-2021 00:00,8764,69,338
SP22,G6,P11,05-02-2021 00:00,5803,98,233
SP10,G6,P11,05-02-2021 00:00,7161,480,276
SP17,G6,P01,09-02-2021 00:00,11060,175,382
SP14,G6,P13,09-02-2021 00:00,6146,64,342
SP18,G6,P05,09-02-2021 00:00,980,75,47
SP20,G6,P22,11-02-2021 00:00,1526,527,85
SP13,G6,P08,12-02-2021 00:00,21,300,1
SP05,G6,P06,12-02-2021 00:00,7063,13,393
SP12,G6,P03,12-02-2021 00:00,1288,119,62
SP12,G6,P22,12-02-2021 00:00,266,112,11
SP15,G6,P07,15-02-2021 00:00,1925,460,67
SP16,G6,P15,15-02-2021 00:00,2947,210,246
SP04,G6,P01,15-02-2021 00:00,4690,229,188
SP21,G6,P01,16-02-2021 00:00,5236,170,169
SP15,G6,P02,16-02-2021 00:00,3402,55,243
SP22,G6,P01,17-02-2021 00:00,1827,168,80
SP14,G6,P01,17-02-2021 00:00,5145,98,166
SP08,G6,P02,17-02-2021 00:00,9163,235,1146
SP17,G6,P08,18-02-2021 00:00,14497,21,605
SP25,G6,P10,19-02-2021 00:00,616,161,25
SP09,G6,P13,19-02-2021 00:00,5439,115,287
SP02,G6,P15,19-02-2021 00:00,1736,72,193
SP14,G6,P11,19-02-2021 00:00,6692,165,231
SP08,G6,P20,22-02-2021 00:00,1771,605,137
SP24,G6,P06,23-02-2021 00:00,553,50,27
SP23,G6,P04,23-02-2021 00:00,4851,160,304
SP05,G6,P19,23-02-2021 00:00,11935,307,1194
SP25,G6,P22,24-02-2021 00:00,3346,179,129
SP12,G6,P14,24-02-2021 00:00,11718,76,733
SP01,G6,P14,25-02-2021 00:00,805,48,54
SP23,G6,P20,25-02-2021 00:00,406,260,21
SP20,G6,P14,25-02-2021 00:00,5551,210,463
SP01,G6,P01,26-02-2021 00:00,1526,150,67
SP08,G6,P11,26-02-2021 00:00,7728,48,242
SP12,G6,P16,26-02-2021 00:00,11900,256,518
SP20,G6,P21,02-03-2021 00:00,686,103,41
SP01,G6,P18,03-03-2021 00:00,1155,238,37
SP13,G6,P05,03-03-2021 00:00,3689,364,176
SP21,G6,P13,04-03-2021 00:00,6363,95,398
SP11,G6,P21,05-03-2021 00:00,9121,66,481
SP04,G6,P07,05-03-2021 00:00,448,98,16
SP15,G6,P15,08-03-2021 00:00,6265,501,570
SP03,G6,P22,08-03-2021 00:00,63,106,3
SP23,G6,P01,08-03-2021 00:00,2849,128,95
SP19,G6,P04,09-03-2021 00:00,1778,267,112
SP03,G6,P08,09-03-2021 00:00,2674,402,122
SP23,G6,P10,09-03-2021 00:00,7266,70,346
SP17,G6,P06,11-03-2021 00:00,7147,225,477
SP07,G6,P01,11-03-2021 00:00,6055,213,202
SP22,G6,P10,11-03-2021 00:00,1960,65,70
SP01,G6,P06,12-03-2021 00:00,154,172,8
SP09,G6,P15,12-03-2021 00:00,11298,14,1256
SP03,G6,P06,12-03-2021 00:00,3815,258,212
SP22,G6,P05,12-03-2021 00:00,5278,54,264
